Idade,Vínculo,Sexo,Ano_ingresso,Curso_grad,Programa_pós,Nível,Departamento,Setor,Origem_vist,Frequencia,Campus_agradavel,Impacto,Participação,Particip_fora,Interesse,Conhecimento,Compromisso,Transformador,Segurança,Alt_seg_noite,Distância,Modal_atecampus,S_Ilum,S_ag,S_equ,S_vias,S_cal,S_acess,S_sinal,S_ciclovias,Aplicativo,C_Acol,C_pert,C_Sau,C_atendaluno,C_PAPFE,C_moradia,C_cre,C_gen,C_etn,C_aces,C_Rucas,C_alim,C_conv,C_esp,C_estudo,C_int,C_infacd,C_orgtrans,C_qveic,C_visit,C_funcio,C_santi,C_mobl,C_aPSaude,Interesse_ativ
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Ciências Biológicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Moderadamente,Moderadamente,Muito,Muito Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",7.0,Ônibus,Péssimo,Regular,Regular,Ruim,Péssimo,Péssimo,Péssimo,Regular,"Conheço, mas nunca utilizei",Não sei opinar,Não sei opinar,Não sei opinar,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Ruim,Péssimo,Bom,Regular,Não sei opinar,Bom,Regular,Bom,Péssimo,Bom,Não sei opinar,0,Péssimo,Péssimo,Não sei opinar,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2023.0,Ciências Econômicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei","Sim, na minha escola",Pouco,Pouco,Muito Pouco,Muito Pouco,Muito seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",12.0,Carro,Bom,Ótimo,Ótimo,Ótimo,Ótimo,Regular,Bom,Ruim,"Conheço, mas nunca utilizei",Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Péssimo,Péssimo,Bom,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,0,Ótimo,Ótimo,Ótimo,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Não conheço,"Sim, no meu bairro/comunidade",Muito,Muito,Moderadamente,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Carro,Ruim,Regular,Ruim,Regular,Regular,Bom,Regular,Bom,Não conheço,Regular,Regular,Regular,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Bom,Regular,Regular,Regular,Ruim,Não sei opinar,Regular,Ruim,Bom,Bom,Regular,Regular,0,Péssimo,Regular,Regular,Bastante
De 36 a 45 anos,Estudante de Graduação,Masculino,2023.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,"Conheço, mas não participei",Não,Extremamente,Muito,Extremamente,Extremamente,Seguro(a),"Não, continuo me sentindo seguro(a)",7.0,Carro,Bom,Bom,Bom,Regular,Ruim,Regular,Ruim,Ruim,"Conheço, mas nunca utilizei",Bom,Ótimo,Péssimo,Ruim,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Regular,Regular,Ruim,Péssimo,Péssimo,Bom,Péssimo,Ruim,Ruim,Ruim,Regular,Péssimo,0,Péssimo,Péssimo,Bom,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Engenharia Florestal,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Extremamente,Muito,Muito,Muito,Muito seguro(a),"Não, continuo me sentindo seguro(a)",1.0,Bicicleta,Bom,Ótimo,Bom,Ruim,Péssimo,Péssimo,Péssimo,Péssimo,"Conheço, mas nunca utilizei",Ruim,Ruim,Regular,Bom,Bom,Bom,Bom,Regular,Regular,Péssimo,Ruim,Ruim,Ruim,Ótimo,Ruim,Ótimo,Regular,Regular,Regular,Regular,0,Ruim,Ruim,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Administração,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei","Sim, na minha escola",Muito,Moderadamente,Muito,Muito,Seguro(a),"Não, continuo me sentindo seguro(a)",25.0,Ônibus,Regular,Regular,Regular,Regular,Bom,Não sei opinar,Bom,Bom,"Conheço, mas nunca utilizei",Bom,Bom,Bom,Bom,Bom,Não sei opinar,Não sei opinar,Bom,Bom,Bom,Ruim,Regular,Bom,Não sei opinar,Ótimo,Bom,Ótimo,Regular,Regular,Ótimo,0,Bom,Bom,Ótimo,Bastante
De 26 a 35 anos,Estudante de Graduação,Masculino,2020.0,Administração,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei","Sim, no meu trabalho",Muito Pouco,Muito,Pouco,Pouco,Muito seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",8.0,Moto,Ruim,Regular,Regular,Bom,Péssimo,Ruim,Regular,Ótimo,"Conheço, mas nunca utilizei",Bom,Bom,Péssimo,Ruim,Regular,Ótimo,Ótimo,Ótimo,Ótimo,Bom,Bom,Bom,Ótimo,Ótimo,Ótimo,Bom,Bom,Bom,Ótimo,Ruim,0,Ruim,Regular,Não sei opinar,Pouco
De 26 a 35 anos,Estudante de Graduação,Feminino,2022.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,Conheço e já participei,"Sim, em outros lugares",Extremamente,Extremamente,Extremamente,Extremamente,Inseguro(a),Não frequento o Campus no período noturno,2.0,A pé,Regular,Regular,Bom,Regular,Péssimo,Péssimo,Bom,Ruim,"Conheço, mas nunca utilizei",Bom,Péssimo,Não sei opinar,Regular,Não sei opinar,Não sei opinar,Não sei opinar,Péssimo,Ruim,Péssimo,Ruim,Regular,Ruim,Bom,Bom,Bom,Bom,Bom,Péssimo,Ruim,0,Péssimo,Péssimo,Ruim,Bastante
De 36 a 45 anos,Estudante de Graduação,Feminino,2023.0,Administração,0,0,0,0,0,De uma à três vezes na semana,Sim,Não,Não conheço,Não,Muito,Muito,Muito,Muito,Muito inseguro(a),"Não, continuo me sentindo seguro(a)",50.0,Carro,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Conheço,Bom,Bom,Regular,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,0,Bom,Bom,Bom,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2023.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,"Conheço, mas não participei",Não,Muito Pouco,Muito Pouco,Muito Pouco,Muito Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Moto,Regular,Bom,Regular,Ótimo,Ótimo,Bom,Bom,Bom,Não conheço,Regular,Bom,Regular,Bom,Bom,Bom,Bom,Regular,Regular,Regular,Regular,Ótimo,Regular,Bom,Ótimo,Regular,Regular,Ótimo,Ótimo,Regular,0,Bom,Bom,Regular,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Ciências Econômicas,0,0,0,0,0,De uma à três vezes na semana,Sim,Não,"Conheço, mas não participei","Sim, no meu bairro/comunidade",Pouco,Extremamente,Pouco,Pouco,Muito seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",10.0,Carro,Bom,Bom,Regular,Bom,Regular,Regular,Bom,Bom,"Conheço, mas nunca utilizei",Bom,Ótimo,Regular,Regular,Regular,Não sei opinar,Não sei opinar,Bom,Bom,Regular,Bom,Regular,Bom,Não sei opinar,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,0,Ruim,Regular,Não sei opinar,Nenhum
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Ciências Biológicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,Conheço e já participei,"Sim, na minha escola",Extremamente,Moderadamente,Moderadamente,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",13.0,Carro,Regular,Regular,Regular,Regular,Bom,Ótimo,Ótimo,Ótimo,Conheço,Bom,Regular,Péssimo,Ótimo,Regular,Não sei opinar,Não sei opinar,Bom,Bom,Bom,Regular,Ruim,Regular,Regular,Bom,Regular,Ótimo,Bom,Bom,Ruim,0,Bom,Bom,Ótimo,Bastante
De 26 a 35 anos,Estudante de Graduação,Masculino,2021.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei","Sim, em outros lugares",Muito,Muito,Muito,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",15.0,Carro,Regular,Regular,Regular,Bom,Regular,Ruim,Regular,Regular,"Conheço, mas nunca utilizei",Bom,Bom,Ruim,Regular,Regular,Não sei opinar,Não sei opinar,Ruim,Ruim,Ruim,Bom,Ruim,Ruim,Não sei opinar,Ruim,Regular,Regular,Regular,Ruim,Regular,0,Ruim,Regular,Não sei opinar,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Em partes,Conheço e já participei,"Sim, em outros lugares",Moderadamente,Moderadamente,Muito,Pouco,Seguro(a),"Não, continuo me sentindo seguro(a)",4.0,Carro,Ótimo,Ótimo,Regular,Ruim,Ruim,Ruim,Ótimo,Ótimo,Conheço,Ótimo,Ótimo,Não sei opinar,Ótimo,Não sei opinar,Não sei opinar,Não sei opinar,Bom,Bom,Ótimo,Bom,Regular,Ótimo,Bom,Ótimo,Ótimo,Ótimo,Ótimo,Bom,Ótimo,0,Bom,Ótimo,Não sei opinar,Nenhum
De 18 a 25 anos,Estudante de Graduação,Feminino,2019.0,Ciências Biológicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu trabalho",Muito,Muito,Moderadamente,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",5.0,Carro,Bom,Regular,Regular,Bom,Ruim,Não sei opinar,Bom,Péssimo,"Conheço, mas nunca utilizei",Bom,Bom,Péssimo,Ruim,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Regular,Não sei opinar,Regular,Regular,Bom,Ótimo,Ótimo,Regular,Ótimo,Regular,Ruim,Regular,0,Regular,Bom,Regular,Pouco
De 26 a 35 anos,Estudante de Graduação,Feminino,2017.0,Ciências Biológicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Muito,Muito,Muito,Moderadamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",9.0,Carro,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,"Conheço, mas nunca utilizei",Regular,Bom,Regular,Regular,Bom,Bom,Bom,Bom,Bom,Regular,Ruim,Regular,Regular,Bom,Bom,Bom,Bom,Bom,Regular,Regular,0,Regular,Regular,Regular,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2020.0,Ciências Biológicas,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Em partes,"Conheço, mas não participei","Sim, na minha escola",Muito,Pouco,Moderadamente,Pouco,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",25.0,Carro,Ruim,Regular,Ruim,Bom,Regular,Não sei opinar,Regular,Ruim,"Conheço, mas nunca utilizei",Ruim,Regular,Ruim,Bom,Regular,Não sei opinar,Não sei opinar,Ruim,Ruim,Não sei opinar,Regular,Regular,Ruim,Não sei opinar,Bom,Bom,Regular,Ruim,Ruim,Não sei opinar,0,Ruim,Péssimo,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2020.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Não conheço,"Sim, na minha escola",Pouco,Extremamente,Moderadamente,Moderadamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",9.0,"Carro, moto e ônibus.",Não sei opinar,Bom,Regular,Ótimo,Bom,Ruim,Bom,Bom,Conheço,Regular,Regular,Ótimo,Ótimo,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Regular,Regular,Bom,Não sei opinar,Ótimo,Bom,Bom,Ruim,Péssimo,Regular,0,Bom,Não sei opinar,Ótimo,Não sei responder
De 18 a 25 anos,Estudante de Graduação,Masculino,2023.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,Conheço e já participei,"Sim, em outros lugares",Muito,Moderadamente,Muito,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",0.2,Bicicleta,Regular,Péssimo,Ruim,Regular,Regular,Não sei opinar,Regular,Bom,"Conheço, mas nunca utilizei",Bom,Ótimo,Bom,Bom,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Bom,Bom,Bom,Bom,Regular,Bom,Bom,Bom,Regular,Regular,Ruim,0,Bom,Péssimo,Ótimo,Não sei responder
De 18 a 25 anos,Estudante de Graduação,Feminino,2023.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Em partes,Conheço e já participei,"Sim, na instituição religiosa",Muito,Moderadamente,Muito,Moderadamente,Indiferente,"Não, continuo me sentindo seguro(a)",1.0,A pé,Ruim,Regular,Ruim,Ruim,Ruim,Ruim,Bom,Ruim,Não conheço,Bom,Ótimo,Ruim,Ruim,Regular,Regular,Regular,Ruim,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Bom,Bom,Bom,Bom,Regular,0,Ruim,Regular,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Gestão Ambiental,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Sim,Conheço e já participei,"Sim, em outros lugares",Extremamente,Muito,Muito,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",2.0,A pé,Péssimo,Regular,Regular,Ótimo,Ótimo,Regular,Regular,Bom,"Conheço, mas nunca utilizei",Bom,Bom,Ruim,Regular,Regular,Bom,Não sei opinar,Bom,Regular,Regular,Bom,Péssimo,Regular,Regular,Bom,Ruim,Regular,Regular,Regular,Ruim,0,Bom,Ruim,Ruim,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2022.0,Ciências Econômicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Sim,Conheço e já participei,"Sim, na minha escola",Muito,Moderadamente,Pouco,Pouco,Indiferente,"Não, continuo me sentindo seguro(a)",5.0,Bicicleta,Regular,Regular,Regular,Regular,Regular,Ruim,Ruim,Péssimo,"Conheço, mas nunca utilizei",Regular,Regular,Péssimo,Ruim,Regular,Regular,Não sei opinar,Regular,Regular,Regular,Regular,Bom,Bom,Regular,Ótimo,Ótimo,Ótimo,Não sei opinar,Regular,Não sei opinar,0,Ruim,Regular,Regular,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Extremamente,Moderadamente,Moderadamente,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",20.0,Carro,Regular,Regular,Não sei opinar,Bom,Regular,Regular,Regular,Não sei opinar,"Conheço, mas nunca utilizei",Regular,Bom,Não sei opinar,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Ruim,Regular,Regular,Ótimo,Ruim,Péssimo,Não sei opinar,Ótimo,Bom,Ótimo,Não sei opinar,Não sei opinar,Bom,0,Péssimo,Bom,Não sei opinar,Pouco
De 36 a 45 anos,Estudante de Graduação,Feminino,2020.0,Ciência dos Alimentos,0,0,0,0,0,De uma à três vezes na semana,Sim,Não,"Conheço, mas não participei","Sim, no meu bairro/comunidade",Muito,Moderadamente,Moderadamente,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",42.0,Carro,Regular,Regular,Regular,Ótimo,Bom,Regular,Bom,Bom,"Conheço, mas nunca utilizei",Bom,Ótimo,Bom,Bom,Bom,Bom,Bom,Bom,Regular,Bom,Regular,Regular,Regular,Bom,Ótimo,Regular,Regular,Ótimo,Bom,Ótimo,0,Ótimo,Bom,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2022.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Em partes,Conheço e já participei,"Sim, em outros lugares",Extremamente,Moderadamente,Extremamente,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",1.0,A pé,Ruim,Ruim,Regular,Regular,Péssimo,Péssimo,Ruim,Ruim,"Conheço, mas nunca utilizei",Ruim,Péssimo,Péssimo,Bom,Ruim,Ruim,Não sei opinar,Péssimo,Péssimo,Péssimo,Péssimo,Péssimo,Ruim,Bom,Ruim,Ruim,Péssimo,Bom,Bom,Ruim,0,Péssimo,Bom,Péssimo,Pouco
De 36 a 45 anos,Estudante de Graduação,Masculino,2024.0,Ciência dos Alimentos,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,Conheço e já participei,"Sim, em outros lugares",Extremamente,Extremamente,Extremamente,Extremamente,Seguro(a),"Não, continuo me sentindo seguro(a)",4.0,Carro,Bom,Regular,Bom,Bom,Bom,Péssimo,Ruim,Regular,"Conheço, mas nunca utilizei",Bom,Ótimo,Não sei opinar,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Ruim,Ruim,Ruim,Regular,Péssimo,Ruim,Regular,Ruim,Bom,Bom,Regular,Ótimo,Não sei opinar,0,Ruim,Regular,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Administração,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Extremamente,Moderadamente,Moderadamente,Extremamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Bicicleta,Ruim,Regular,Péssimo,Péssimo,Péssimo,Ruim,Péssimo,Regular,"Conheço, mas nunca utilizei",Regular,Bom,Ruim,Regular,Regular,Não sei opinar,Não sei opinar,Péssimo,Ruim,Regular,Bom,Bom,Péssimo,Bom,Regular,Bom,Não sei opinar,Bom,Não sei opinar,Não sei opinar,0,Péssimo,Regular,Ruim,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2021.0,Gestão Ambiental,0,0,0,0,0,De uma à três vezes na semana,Sim,Não,Conheço e já participei,"Sim, no meu trabalho",Extremamente,Extremamente,Extremamente,Extremamente,Inseguro(a),"Não, continuo me sentindo seguro(a)",2.0,Bicicleta,Ruim,Regular,Péssimo,Péssimo,Péssimo,Péssimo,Péssimo,Péssimo,"Conheço, mas nunca utilizei",Péssimo,Ruim,Péssimo,Péssimo,Regular,Regular,Regular,Péssimo,Péssimo,Péssimo,Péssimo,Regular,Ruim,Bom,Bom,Regular,Bom,Bom,Ruim,Ruim,0,Ruim,Péssimo,Bom,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Ciências Biológicas,0,0,0,0,0,Diariamente (de segunda a domingo),,Em partes,"Conheço, mas não participei",,Muito,Moderadamente,Moderadamente,Extremamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",16.0,Ônibus,Péssimo,Regular,Regular,Regular,Regular,Péssimo,Ruim,Regular,Não conheço,Regular,Bom,Regular,Regular,Regular,Não sei opinar,Não sei opinar,Regular,Ruim,Regular,Ruim,Regular,Regular,Bom,Regular,Péssimo,Regular,Regular,Regular,Regular,0,Ruim,Regular,Não sei opinar,Bastante
De 26 a 35 anos,Estudante de Graduação,Masculino,2022.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Extremamente,Extremamente,Muito,Muito,Muito seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Bicicleta,Bom,Bom,Não sei opinar,Ótimo,Regular,Não sei opinar,Regular,Regular,"Conheço, mas nunca utilizei",Bom,Bom,Regular,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Regular,Bom,Ótimo,Não sei opinar,Bom,Ótimo,Ótimo,Ótimo,Bom,Bom,Ruim,Bom,0,Péssimo,Bom,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2020.0,Engenharia Florestal,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Moderadamente,Muito Pouco,Pouco,Pouco,Seguro(a),"Não, continuo me sentindo seguro(a)",1.0,Bicicleta,Regular,Regular,Não sei opinar,Regular,Regular,Ruim,Regular,Ruim,"Conheço, mas nunca utilizei",Regular,Bom,Não sei opinar,Regular,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Regular,Regular,Bom,Regular,Regular,Regular,Regular,Regular,Ruim,Regular,Regular,Não sei opinar,0,Péssimo,Ruim,Péssimo,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Ciências Biológicas,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Muito,Moderadamente,Moderadamente,Moderadamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",2.0,Moto,Ruim,Bom,Regular,Bom,Bom,Regular,Bom,Ruim,"Conheço, mas nunca utilizei",Bom,Bom,Ruim,Regular,Regular,Regular,Bom,Bom,Bom,Regular,Ótimo,Péssimo,Ruim,Regular,Bom,Bom,Bom,Bom,Bom,Regular,0,Péssimo,Péssimo,Bom,Pouco
