Idade,Vínculo,Sexo,Ano_ingresso,Curso_grad,Programa_pós,Nível,Departamento,Setor,Origem_vist,Frequencia,Campus_agradavel,Impacto,Participação,Particip_fora,Interesse,Conhecimento,Compromisso,Transformador,Segurança,Alt_seg_noite,Distância,Modal_atecampus,S_Ilum,S_ag,S_equ,S_vias,S_cal,S_acess,S_sinal,S_ciclovias,Aplicativo,C_Acol,C_pert,C_Sau,C_atendaluno,C_PAPFE,C_moradia,C_cre,C_gen,C_etn,C_aces,C_Rucas,C_alim,C_conv,C_esp,C_estudo,C_int,C_infacd,C_orgtrans,C_qveic,C_visit,C_funcio,C_santi,C_mobl,C_aPSaude,Interesse_ativ
De 56 a 65 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,ESALQ/LSO,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Muito,Muito,Muito,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",23.0,Carro,Regular,Ruim,Regular,Regular,Regular,Não sei opinar,Regular,0,"Conheço, mas nunca utilizei",Regular,Regular,Não sei opinar,,0,0,,Bom,Não sei opinar,Regular,0,Regular,Ruim,Não sei opinar,0,Bom,Bom,Regular,Ruim,Ruim,Regular,Ruim,Regular,Regular,Pouco
De 56 a 65 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,PUSP-LQ/Guada Universitária,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,Não,Moderadamente,Pouco,Moderadamente,Moderadamente,Muito inseguro(a),Não frequento o Campus no período noturno,8.0,Moto,Bom,Bom,Bom,Regular,Bom,Bom,Ruim,0,Conheço,Bom,Bom,Bom,,0,0,Bom,Bom,Bom,Bom,0,Bom,Bom,Regular,0,Regular,Bom,Regular,Ruim,Bom,Bom,Regular,Bom,Bom,Pouco
De 56 a 65 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,ESALQ/SVGAMRQ,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Extremamente,Extremamente,Extremamente,Extremamente,Seguro(a),Não frequento o Campus no período noturno,6.0,Carro,Bom,Bom,Bom,Regular,Ruim,Ruim,Ruim,0,Conheço,Ótimo,Ótimo,Não sei opinar,,0,0,Não sei opinar,Regular,Regular,Ruim,0,Péssimo,Péssimo,Não sei opinar,0,Bom,Bom,Bom,Bom,Bom,Bom,Não sei opinar,Bom,Regular,Pouco
De 56 a 65 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,ESALQ/LCA,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Muito,Moderadamente,Moderadamente,Muito,Inseguro(a),"Não, continuo me sentindo seguro(a)",2.0,Carro,Ruim,Regular,Ruim,Regular,Ruim,Regular,Ruim,0,"Conheço, mas nunca utilizei",Ótimo,Ótimo,Regular,,0,0,Ótimo,Não sei opinar,Não sei opinar,Bom,0,Ruim,Ruim,Bom,0,Ótimo,Ótimo,Bom,Não sei opinar,Não sei opinar,Bom,Não sei opinar,Ruim,Regular,Pouco
De 56 a 65 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,ESALQ/ASCAMPUS,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Moderadamente,Muito,Muito,Seguro(a),"Não, continuo me sentindo seguro(a)",8.0,Carro,Bom,Regular,Bom,Bom,Regular,Regular,Ruim,0,Conheço,Ótimo,Ótimo,Bom,,0,0,Ótimo,Regular,Regular,Bom,0,Ruim,Ótimo,Ótimo,0,Ótimo,Bom,Regular,Bom,Bom,Regular,Ruim,,Ótimo,
De 46 a 55 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,CENA/DVPROD,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Muito,Muito,Muito,Muito,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",5.0,Carro,Regular,Regular,Ruim,Ruim,Ruim,Ruim,Ruim,0,"Conheço, mas nunca utilizei",Regular,Regular,Regular,,0,0,Bom,Bom,Bom,Regular,0,Ruim,Ruim,Regular,0,Regular,Bom,Ruim,Ruim,Ruim,Regular,Ruim,Ruim,Regular,Pouco
Mais de 66 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,UBAS,0,De uma à três vezes na semana,Sim,Não,Não conheço,Não,Moderadamente,Moderadamente,Moderadamente,Moderadamente,Seguro(a),,2.0,A pé,Regular,Regular,Regular,Bom,Bom,Bom,Bom,0,Não conheço,Não sei opinar,Bom,Não sei opinar,,0,0,Não sei opinar,Não sei opinar,Não sei opinar,Bom,0,Regular,Regular,Regular,0,Bom,Bom,Bom,Bom,Bom,Não sei opinar,Péssimo,Regular,Regular,Pouco
De 36 a 45 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,ESALQ/LCB,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Muito,Muito,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",5.0,Carro,Regular,Bom,Regular,Regular,Ruim,Ruim,Ruim,0,Não conheço,Regular,Ruim,Ruim,,0,0,Não sei opinar,Não sei opinar,Não sei opinar,Ruim,0,Ruim,Ruim,Regular,0,Bom,Não sei opinar,Regular,Ruim,Regular,Bom,Ruim,Regular,Ruim,Bastante
De 56 a 65 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,ESALQ/Cebtec,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Moderadamente,Moderadamente,Moderadamente,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",18.0,Carro,Ruim,Ruim,Regular,Bom,Regular,Ruim,Ruim,0,"Conheço, mas nunca utilizei",Ótimo,Ótimo,Ruim,,0,0,Não sei opinar,Bom,Bom,Bom,0,Não sei opinar,Não sei opinar,Ótimo,0,Ótimo,Ótimo,Bom,Ruim,Bom,Bom,Ruim,Regular,Bom,Pouco
De 56 a 65 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,ESALQ/LSO,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Muito,Muito,Muito,Muito,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",5.0,Carro,Regular,Péssimo,Ruim,Bom,Péssimo,Ruim,Ruim,0,Conheço,Regular,Ótimo,Ruim,,0,0,Não sei opinar,Ruim,Ruim,Ruim,0,Regular,Ruim,Bom,0,Bom,Regular,Péssimo,Ruim,Bom,Bom,Péssimo,Regular,Regular,Bastante
De 26 a 35 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,ESALQ/LSO,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Muito,Moderadamente,Muito,Moderadamente,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",7.0,Carro,Regular,Regular,Regular,Regular,Regular,Ruim,Bom,0,Não conheço,Regular,Regular,Não sei opinar,,0,0,Não sei opinar,Não sei opinar,Não sei opinar,Regular,0,Péssimo,Bom,Regular,0,Ruim,Ruim,Regular,Regular,Regular,Regular,Ruim,Bom,Não sei opinar,Pouco
De 36 a 45 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,ESALQ/LCB,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,"Conheço, mas não participei","Sim, em outros lugares",Muito,Muito,Muito,Muito,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",12.0,Carro,Regular,Regular,Regular,Ruim,Ruim,Ruim,Regular,0,Conheço,Ótimo,Ótimo,Regular,,0,0,Não sei opinar,Bom,Regular,Ruim,0,Ruim,Ruim,Ruim,0,Regular,Bom,Regular,Regular,Bom,Bom,Ruim,Bom,Regular,Bastante
De 56 a 65 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,CENA/DVTEC,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Pouco,Muito,Muito,Pouco,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",2.0,Carro,Ruim,Ruim,Regular,Regular,Regular,Regular,Ruim,0,"Conheço, mas nunca utilizei",Regular,Regular,Regular,,0,0,Regular,Péssimo,Péssimo,Ruim,0,Ruim,Ruim,Regular,0,Ruim,Regular,Ruim,Regular,Regular,Regular,Ruim,Ruim,Regular,Pouco
De 46 a 55 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,CENA/DVTEC,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Moderadamente,Muito,Muito,Seguro(a),"Não, continuo me sentindo seguro(a)",20.0,Carro,Bom,Bom,Regular,Regular,Regular,Regular,Ruim,0,Conheço,Ótimo,Ótimo,Não sei opinar,,0,0,Não sei opinar,Ótimo,Ótimo,Bom,0,Não sei opinar,Não sei opinar,Não sei opinar,0,Ótimo,Ótimo,Ruim,Ótimo,Ótimo,Ótimo,Ótimo,Ruim,Regular,Pouco
De 26 a 35 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,CENA/Lab.,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Moderadamente,Moderadamente,Moderadamente,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",8.0,Carro,Regular,Regular,Ruim,Regular,Regular,Ruim,Ruim,0,"Conheço, mas nunca utilizei",Regular,Bom,Bom,,0,0,Bom,Bom,Bom,Regular,0,Regular,Ruim,Regular,0,Regular,Regular,Regular,Regular,Ruim,Regular,Regular,Regular,Regular,Pouco
De 46 a 55 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,CENA/Diretoria,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Moderadamente,Pouco,Muito,Pouco,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",12.0,Carro,Péssimo,Péssimo,Ruim,Regular,Regular,Péssimo,Regular,0,Não conheço,Regular,Bom,Péssimo,,0,0,Não sei opinar,Péssimo,Péssimo,Regular,0,Péssimo,Péssimo,Bom,0,Ótimo,Regular,Regular,Péssimo,Regular,Bom,Péssimo,Regular,Ruim,Bastante
De 46 a 55 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,ESALQ/Obras,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Pouco,Pouco,Moderadamente,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",8.0,Carro,Ruim,Regular,Ruim,Regular,Ruim,Péssimo,Ruim,0,"Conheço, mas nunca utilizei",Bom,Bom,Bom,,0,0,Bom,Bom,Bom,Bom,0,Regular,Regular,Bom,0,Bom,Bom,Bom,Bom,Bom,Bom,Regular,Regular,Bom,Pouco
De 36 a 45 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,ESALQ/LEB,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Moderadamente,Moderadamente,Muito,Muito,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",8.0,Carro,Bom,Bom,Bom,Regular,Regular,Regular,Regular,0,Conheço,Ótimo,Ótimo,Regular,,0,0,Ótimo,Bom,Bom,Bom,0,Bom,Bom,Regular,0,Ótimo,Ótimo,Regular,Bom,Regular,Bom,Bom,Bom,Ótimo,Pouco
De 46 a 55 anos,Servidor Técnico-Administrativo,Masculino,,0,0,0,0,PUSP-LQ/SCFISEG,0,Diariamente (de segunda a domingo),Sim,Não,Não conheço,Não,Muito,Moderadamente,Moderadamente,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",13.0,Carro,Regular,Regular,Regular,Bom,Bom,Bom,Bom,0,Não conheço,Regular,Regular,Regular,,0,0,Não sei opinar,Não sei opinar,Regular,Bom,0,Bom,Bom,Bom,0,Regular,Não sei opinar,Bom,Ruim,Bom,Bom,Ruim,Regular,Bom,Bastante
De 46 a 55 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,CENA/Lab.,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Muito,Muito,Muito,Extremamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",50.0,A pé,Regular,Regular,Regular,Bom,Bom,Bom,Bom,0,Conheço,Bom,Bom,Bom,,0,0,Bom,Bom,Bom,Bom,0,Regular,Regular,Regular,0,Ótimo,Bom,Regular,Bom,Bom,Bom,Regular,Bom,Bom,
De 46 a 55 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,CENA/DVPROD,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Muito,Muito,Muito,Muito,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",5.0,Carro,Regular,Regular,Regular,Ruim,Ruim,Ruim,Péssimo,0,Conheço,Regular,Ruim,Regular,,0,0,Bom,Bom,Bom,Regular,0,Regular,Regular,Regular,0,Bom,Regular,Ruim,Bom,Regular,Bom,Regular,Regular,Bom,Pouco
De 46 a 55 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,ESALQ/Lab.,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,Conheço e já participei,Não,Muito,Muito,Muito,Muito,Seguro(a),Não frequento o Campus no período noturno,8.0,Carro,Bom,Regular,Bom,Bom,Regular,Bom,Bom,0,"Conheço, mas nunca utilizei",Bom,Ótimo,Bom,,0,0,Bom,Bom,Bom,Bom,0,Regular,Regular,Regular,0,Bom,Bom,Bom,Bom,Bom,Bom,Regular,Regular,Regular,Pouco
De 36 a 45 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,PUSP-LQ,0,Diariamente (de segunda a domingo),Sim,Não,"Conheço, mas não participei",Não,Muito,Muito,Muito,Muito,Seguro(a),Não frequento o Campus no período noturno,8.0,Carro,Não sei opinar,Bom,Não sei opinar,Regular,Regular,Não sei opinar,Regular,0,Conheço,Regular,Regular,Regular,,0,0,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,0,Regular,Regular,Bom,0,Regular,Não sei opinar,Bom,Regular,Regular,Ótimo,Ruim,Não sei opinar,Bom,Bastante
De 46 a 55 anos,Servidor Técnico-Administrativo,Feminino,,0,0,0,0,Divisão de Biblioteca,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Muito,Muito,Muito,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",5.0,Carro,Péssimo,Bom,Bom,Regular,Regular,Péssimo,Péssimo,0,"Conheço, mas nunca utilizei",Bom,Ótimo,Bom,,0,0,Ótimo,Ótimo,Ótimo,Péssimo,0,Péssimo,Péssimo,Regular,0,Bom,Ótimo,Ótimo,Ótimo,Regular,Bom,Péssimo,Regular,Regular,Bastante
